Month,Year,County,Med_Tax_Rev,Rec_Tax_Rev,ID
8,2019,Adams,17037.0,,82019Adams
8,2019,Arapahoe,24256.0,,82019Arapahoe
8,2019,Boulder,33557.0,,82019Boulder
8,2019,Denver,392226.0,,82019Denver
8,2019,Eagle,2826.0,,82019Eagle
8,2019,El Paso,270107.0,,82019El Paso
8,2019,Fremont,5548.0,,82019Fremont
8,2019,Garfield,3086.0,,82019Garfield
8,2019,Jefferson,39411.0,,82019Jefferson
8,2019,Larimer,22969.0,,82019Larimer
8,2019,Las Animas,1901.0,,82019Las Animas
8,2019,Montezuma,1102.0,,82019Montezuma
8,2019,Pueblo,21459.0,,82019Pueblo
8,2019,Routt,3878.0,,82019Routt
8,2019,Weld,8858.0,,82019Weld
8,2019,Sum of NR Counties,18015.0,,82019Sum of NR Counties
7,2019,Adams,16539.0,,72019Adams
7,2019,Arapahoe,23076.0,,72019Arapahoe
7,2019,Boulder,29361.0,,72019Boulder
7,2019,Denver,357367.0,,72019Denver
7,2019,Eagle,2501.0,,72019Eagle
7,2019,El Paso,291131.0,,72019El Paso
7,2019,Garfield,3797.0,,72019Garfield
7,2019,Jefferson,39008.0,,72019Jefferson
7,2019,Larimer,19575.0,,72019Larimer
7,2019,Las Animas,1082.0,,72019Las Animas
7,2019,Pueblo,17354.0,,72019Pueblo
7,2019,Routt,3998.0,,72019Routt
7,2019,Summit,2084.0,,72019Summit
7,2019,Weld,8746.0,,72019Weld
7,2019,Sum of NR Counties,22155.0,,72019Sum of NR Counties
6,2019,Adams,40248.0,,62019Adams
6,2019,Arapahoe,34767.0,,62019Arapahoe
6,2019,Boulder,32044.0,,62019Boulder
6,2019,Denver,419366.0,,62019Denver
6,2019,Eagle,2418.0,,62019Eagle
6,2019,El Paso,274695.0,,62019El Paso
6,2019,Garfield,3582.0,,62019Garfield
6,2019,Jefferson,39562.0,,62019Jefferson
6,2019,Larimer,22399.0,,62019Larimer
6,2019,Las Animas,1258.0,,62019Las Animas
6,2019,Pitkin,1555.0,,62019Pitkin
6,2019,Pueblo,21492.0,,62019Pueblo
6,2019,Routt,3863.0,,62019Routt
6,2019,Summit,2319.0,,62019Summit
6,2019,Weld,8798.0,,62019Weld
6,2019,Sum of NR Counties,23047.0,,62019Sum of NR Counties
5,2019,Adams,14932.0,,52019Adams
5,2019,Arapahoe,17175.0,,52019Arapahoe
5,2019,Boulder,32725.0,,52019Boulder
5,2019,Denver,350404.0,,52019Denver
5,2019,Eagle,2546.0,,52019Eagle
5,2019,El Paso,255727.0,,52019El Paso
5,2019,Garfield,3206.0,,52019Garfield
5,2019,Jefferson,27501.0,,52019Jefferson
5,2019,Larimer,22562.0,,52019Larimer
5,2019,Las Animas,958.0,,52019Las Animas
5,2019,Montezuma,1327.0,,52019Montezuma
5,2019,Pitkin,1696.0,,52019Pitkin
5,2019,Pueblo,22190.0,,52019Pueblo
5,2019,Routt,3972.0,,52019Routt
5,2019,Summit,2598.0,,52019Summit
5,2019,Weld,9444.0,,52019Weld
5,2019,Sum of NR Counties,22563.0,,52019Sum of NR Counties
4,2019,Adams,21146.0,,42019Adams
4,2019,Arapahoe,23080.0,,42019Arapahoe
4,2019,Boulder,33388.0,,42019Boulder
4,2019,Denver,346317.0,,42019Denver
4,2019,Eagle,4199.0,,42019Eagle
4,2019,El Paso,264408.0,,42019El Paso
4,2019,Fremont,4323.0,,42019Fremont
4,2019,Garfield,4111.0,,42019Garfield
4,2019,Jefferson,36049.0,,42019Jefferson
4,2019,Larimer,25736.0,,42019Larimer
4,2019,Las Animas,1114.0,,42019Las Animas
4,2019,Montezuma,1261.0,,42019Montezuma
4,2019,Pitkin,1496.0,,42019Pitkin
4,2019,Pueblo,21617.0,,42019Pueblo
4,2019,Routt,4195.0,,42019Routt
4,2019,Summit,2536.0,,42019Summit
4,2019,Weld,9085.0,,42019Weld
4,2019,Sum of NR Counties,18282.0,,42019Sum of NR Counties
3,2019,Adams,16041.0,,32019Adams
3,2019,Arapahoe,29064.0,,32019Arapahoe
3,2019,Boulder,31224.0,,32019Boulder
3,2019,Denver,307975.0,,32019Denver
3,2019,El Paso,225598.0,,32019El Paso
3,2019,Garfield,4507.0,,32019Garfield
3,2019,Jefferson,31523.0,,32019Jefferson
3,2019,Larimer,21259.0,,32019Larimer
3,2019,Las Animas,576.0,,32019Las Animas
3,2019,Montezuma,1339.0,,32019Montezuma
3,2019,Pitkin,1871.0,,32019Pitkin
3,2019,Pueblo,14854.0,,32019Pueblo
3,2019,Routt,3669.0,,32019Routt
3,2019,Summit,2257.0,,32019Summit
3,2019,Weld,8445.0,,32019Weld
3,2019,Sum of NR Counties,20467.0,,32019Sum of NR Counties
2,2019,Adams,15881.0,,22019Adams
2,2019,Arapahoe,30402.0,,22019Arapahoe
2,2019,Boulder,34428.0,,22019Boulder
2,2019,Denver,318162.0,,22019Denver
2,2019,El Paso,201245.0,,22019El Paso
2,2019,Fremont,3868.0,,22019Fremont
2,2019,Garfield,5016.0,,22019Garfield
2,2019,Jefferson,43310.0,,22019Jefferson
2,2019,Larimer,20871.0,,22019Larimer
2,2019,Las Animas,658.0,,22019Las Animas
2,2019,Montezuma,1314.0,,22019Montezuma
2,2019,Pueblo,17217.0,,22019Pueblo
2,2019,Routt,3893.0,,22019Routt
2,2019,Summit,2712.0,,22019Summit
2,2019,Weld,9111.0,,22019Weld
2,2019,Sum of NR Counties,19258.77,,22019Sum of NR Counties
12,2018,Adams,14927.0,,122018Adams
12,2018,Alamosa,0.0,,122018Alamosa
12,2018,Arapahoe,31430.0,,122018Arapahoe
12,2018,Boulder,35788.0,,122018Boulder
12,2018,Chaffee,0.0,,122018Chaffee
12,2018,Clear Creek,614.0,,122018Clear Creek
12,2018,Denver,350452.0,,122018Denver
12,2018,Eagle,2285.0,,122018Eagle
12,2018,El Paso,213030.0,,122018El Paso
12,2018,Fremont,4903.0,,122018Fremont
12,2018,Garfield,3364.0,,122018Garfield
12,2018,Grand,0.0,,122018Grand
12,2018,Jefferson,42989.0,,122018Jefferson
12,2018,La Plata,0.0,,122018La Plata
12,2018,Larimer,25049.0,,122018Larimer
12,2018,Las Animas,641.0,,122018Las Animas
12,2018,Mesa,0.0,,122018Mesa
12,2018,Moffat,0.0,,122018Moffat
12,2018,Montezuma,1359.0,,122018Montezuma
12,2018,Montrose,0.0,,122018Montrose
12,2018,Morgan,0.0,,122018Morgan
12,2018,Otero,0.0,,122018Otero
12,2018,Park,0.0,,122018Park
12,2018,Pitkin,936.0,,122018Pitkin
12,2018,Pueblo,16183.0,,122018Pueblo
12,2018,Routt,3518.0,,122018Routt
12,2018,San Miguel,0.0,,122018San Miguel
12,2018,Sedgwick,0.0,,122018Sedgwick
12,2018,Summit,2975.0,,122018Summit
12,2018,Weld,9838.0,,122018Weld
12,2018,Sum of NR Counties,18870.0,,122018Sum of NR Counties
11,2018,Adams,12763.0,,112018Adams
11,2018,Alamosa,0.0,,112018Alamosa
11,2018,Arapahoe,22223.0,,112018Arapahoe
11,2018,Boulder,36501.0,,112018Boulder
11,2018,Chaffee,0.0,,112018Chaffee
11,2018,Clear Creek,562.0,,112018Clear Creek
11,2018,Denver,325870.0,,112018Denver
11,2018,Eagle,2302.0,,112018Eagle
11,2018,El Paso,232217.0,,112018El Paso
11,2018,Fremont,3238.0,,112018Fremont
11,2018,Garfield,4552.0,,112018Garfield
11,2018,Grand,0.0,,112018Grand
11,2018,Jefferson,31191.0,,112018Jefferson
11,2018,La Plata,0.0,,112018La Plata
11,2018,Larimer,26235.0,,112018Larimer
11,2018,Las Animas,781.0,,112018Las Animas
11,2018,Mesa,0.0,,112018Mesa
11,2018,Moffat,0.0,,112018Moffat
11,2018,Montezuma,1311.0,,112018Montezuma
11,2018,Montrose,0.0,,112018Montrose
11,2018,Morgan,0.0,,112018Morgan
11,2018,Otero,0.0,,112018Otero
11,2018,Park,0.0,,112018Park
11,2018,Pitkin,949.0,,112018Pitkin
11,2018,Pueblo,22884.0,,112018Pueblo
11,2018,Routt,3720.0,,112018Routt
11,2018,San Miguel,0.0,,112018San Miguel
11,2018,Sedgwick,0.0,,112018Sedgwick
11,2018,Summit,2692.0,,112018Summit
11,2018,Weld,9382.0,,112018Weld
11,2018,Sum of NR Counties,19352.0,,112018Sum of NR Counties
10,2018,Adams,13322.0,,102018Adams
10,2018,Alamosa,0.0,,102018Alamosa
10,2018,Arapahoe,22042.0,,102018Arapahoe
10,2018,Boulder,37751.0,,102018Boulder
10,2018,Chaffee,0.0,,102018Chaffee
10,2018,Clear Creek,761.0,,102018Clear Creek
10,2018,Denver,375357.0,,102018Denver
10,2018,Eagle,2444.0,,102018Eagle
10,2018,El Paso,217313.0,,102018El Paso
10,2018,Fremont,4280.0,,102018Fremont
10,2018,Garfield,5205.0,,102018Garfield
10,2018,Grand,0.0,,102018Grand
10,2018,Jefferson,30674.0,,102018Jefferson
10,2018,La Plata,0.0,,102018La Plata
10,2018,Larimer,26149.0,,102018Larimer
10,2018,Las Animas,1395.0,,102018Las Animas
10,2018,Mesa,0.0,,102018Mesa
10,2018,Moffat,0.0,,102018Moffat
10,2018,Montezuma,1750.0,,102018Montezuma
10,2018,Montrose,0.0,,102018Montrose
10,2018,Morgan,0.0,,102018Morgan
10,2018,Otero,0.0,,102018Otero
10,2018,Park,0.0,,102018Park
10,2018,Pitkin,1333.0,,102018Pitkin
10,2018,Pueblo,15810.0,,102018Pueblo
10,2018,Routt,3789.0,,102018Routt
10,2018,San Miguel,0.0,,102018San Miguel
10,2018,Sedgwick,0.0,,102018Sedgwick
10,2018,Summit,2638.0,,102018Summit
10,2018,Weld,8798.0,,102018Weld
10,2018,Sum of NR Counties,20171.0,,102018Sum of NR Counties
9,2018,Adams,11283.0,,92018Adams
9,2018,Alamosa,0.0,,92018Alamosa
9,2018,Arapahoe,34311.0,,92018Arapahoe
9,2018,Archuleta,0.0,,92018Archuleta
9,2018,Boulder,47559.0,,92018Boulder
9,2018,Chaffee,0.0,,92018Chaffee
9,2018,Clear Creek,0.0,,92018Clear Creek
9,2018,Denver,363832.0,,92018Denver
9,2018,Eagle,2817.0,,92018Eagle
9,2018,El Paso,210772.0,,92018El Paso
9,2018,Fremont,0.0,,92018Fremont
9,2018,Garfield,5355.0,,92018Garfield
9,2018,Gilpin,0.0,,92018Gilpin
9,2018,Grand,0.0,,92018Grand
9,2018,Jefferson,51799.0,,92018Jefferson
9,2018,La Plata,0.0,,92018La Plata
9,2018,Larimer,39310.0,,92018Larimer
9,2018,Las Animas,740.0,,92018Las Animas
9,2018,Mesa,0.0,,92018Mesa
9,2018,Montezuma,1478.0,,92018Montezuma
9,2018,Montrose,0.0,,92018Montrose
9,2018,Morgan,0.0,,92018Morgan
9,2018,Otero,0.0,,92018Otero
9,2018,Park,0.0,,92018Park
9,2018,Pitkin,0.0,,92018Pitkin
9,2018,Pueblo,12698.0,,92018Pueblo
9,2018,Routt,4413.0,,92018Routt
9,2018,San Miguel,0.0,,92018San Miguel
9,2018,Sedgwick,0.0,,92018Sedgwick
9,2018,Summit,2930.0,,92018Summit
9,2018,Teller,0.0,,92018Teller
9,2018,Weld,9305.0,,92018Weld
9,2018,Sum of NR Counties,27375.0,,92018Sum of NR Counties
8,2018,Adams,10430.0,,82018Adams
8,2018,Alamosa,0.0,,82018Alamosa
8,2018,Arapahoe,22523.0,,82018Arapahoe
8,2018,Archuleta,0.0,,82018Archuleta
8,2018,Boulder,39960.0,,82018Boulder
8,2018,Chaffee,0.0,,82018Chaffee
8,2018,Clear Creek,635.0,,82018Clear Creek
8,2018,Denver,362184.0,,82018Denver
8,2018,Eagle,2572.0,,82018Eagle
8,2018,El Paso,208085.0,,82018El Paso
8,2018,Fremont,5553.0,,82018Fremont
8,2018,Garfield,5564.0,,82018Garfield
8,2018,Gilpin,0.0,,82018Gilpin
8,2018,Grand,0.0,,82018Grand
8,2018,Jefferson,30661.0,,82018Jefferson
8,2018,La Plata,7117.0,,82018La Plata
8,2018,Larimer,20477.0,,82018Larimer
8,2018,Las Animas,896.0,,82018Las Animas
8,2018,Mesa,0.0,,82018Mesa
8,2018,Moffat,0.0,,82018Moffat
8,2018,Montezuma,1462.0,,82018Montezuma
8,2018,Montrose,0.0,,82018Montrose
8,2018,Morgan,0.0,,82018Morgan
8,2018,Otero,0.0,,82018Otero
8,2018,Ouray,0.0,,82018Ouray
8,2018,Park,0.0,,82018Park
8,2018,Pitkin,1321.0,,82018Pitkin
8,2018,Pueblo,14939.0,,82018Pueblo
8,2018,Routt,3832.0,,82018Routt
8,2018,San Miguel,0.0,,82018San Miguel
8,2018,Sedgwick,0.0,,82018Sedgwick
8,2018,Summit,2554.0,,82018Summit
8,2018,Weld,8769.0,,82018Weld
8,2018,Sum of NR Counties,15554.0,,82018Sum of NR Counties
7,2018,Adams,8872.0,,72018Adams
7,2018,Alamosa,0.0,,72018Alamosa
7,2018,Arapahoe,16931.0,,72018Arapahoe
7,2018,Archuleta,0.0,,72018Archuleta
7,2018,Boulder,38413.0,,72018Boulder
7,2018,Chaffee,0.0,,72018Chaffee
7,2018,Clear Creek,584.0,,72018Clear Creek
7,2018,Denver,329663.0,,72018Denver
7,2018,Eagle,2803.0,,72018Eagle
7,2018,El Paso,225358.0,,72018El Paso
7,2018,Fremont,4139.0,,72018Fremont
7,2018,Garfield,7497.0,,72018Garfield
7,2018,Gilpin,0.0,,72018Gilpin
7,2018,Grand,0.0,,72018Grand
7,2018,Jefferson,28040.0,,72018Jefferson
7,2018,La Plata,8076.0,,72018La Plata
7,2018,Larimer,26215.0,,72018Larimer
7,2018,Las Animas,1004.0,,72018Las Animas
7,2018,Mesa,0.0,,72018Mesa
7,2018,Moffat,0.0,,72018Moffat
7,2018,Montezuma,1464.0,,72018Montezuma
7,2018,Montrose,0.0,,72018Montrose
7,2018,Morgan,0.0,,72018Morgan
7,2018,Otero,0.0,,72018Otero
7,2018,Ouray,0.0,,72018Ouray
7,2018,Park,0.0,,72018Park
7,2018,Pitkin,1460.0,,72018Pitkin
7,2018,Pueblo,19999.0,,72018Pueblo
7,2018,Routt,3553.0,,72018Routt
7,2018,San Miguel,0.0,,72018San Miguel
7,2018,Sedgwick,0.0,,72018Sedgwick
7,2018,Summit,2364.0,,72018Summit
7,2018,Weld,9300.0,,72018Weld
7,2018,Sum of NR Counties,15780.0,,72018Sum of NR Counties
